article_doi,data_id
10.1021/om301016j,10.5517/cc10xdfr
10.1021/om301016j,10.5517/cc10xddq
10.1021/jacs.5b10593,10.5517/cc1jtdsj
10.1007/s11224-010-9581-2,10.5517/ccs3y71
10.1007/s11224-010-9581-2,10.5517/ccs3y5z
10.1007/s11224-010-9581-2,10.5517/ccs3y60
10.1140/epjc/s2004-01885-2,10.17182/hepdata.45674
10.1140/epjc/s2004-01885-2,10.17182/hepdata.46279
10.1140/epjc/s2004-01885-2,10.17182/hepdata.46279.v1
10.1140/epjc/s2004-01885-2,10.17182/hepdata.45674.v1
10.1021/cg101214m,10.5517/ccx1clw
10.1021/cg101214m,10.5517/ccx1ckv
10.1016/j.jorganchem.2011.06.028,10.5517/ccxggd6
10.1016/0370-2693(87)91257-3,10.17182/hepdata.30482
10.1016/0370-2693(87)91257-3,10.17182/hepdata.30164.v1
10.1016/0370-2693(87)91257-3,10.17182/hepdata.30482.v1
10.1016/0370-2693(87)91257-3,10.17182/hepdata.30164
10.1016/j.ymgme.2014.09.010,3s4y
10.1021/ic4029645,10.5517/cc10qxg3
10.1021/ic4029645,10.5517/cc10qxd1
10.1021/ic4029645,10.5517/cc10qxf2
10.1039/b717277j,10.5517/ccpp64p
10.1016/j.ica.2011.12.035,10.5517/ccwyqm4
10.1016/j.ica.2011.12.035,10.5517/ccwyql3
10.1111/jeb.12918,10.5061/dryad.0p1f5
10.1016/j.ica.2010.06.056,10.5517/cctx8ml
10.1016/j.ica.2010.06.056,10.5517/cctx8lk
10.1039/b706971e,10.5517/ccpplvs
10.1039/b706971e,10.5517/ccpplsq
10.1039/b706971e,10.5517/ccpplqn
10.1039/b706971e,10.5517/ccpplrp
10.1039/b706971e,10.5517/ccpplpm
10.1039/b706971e,10.5517/ccppltr
10.1039/b212079h,10.5517/cc6pdhr
10.1039/b212079h,10.5517/cc6pdgq
10.1039/b212079h,10.5517/cc6pdfp
10.1039/b212079h,10.5517/cc6p97d
10.1039/c0nj00621a,10.5517/ccvfqfd
10.1039/c0nj00621a,10.5517/ccvfqhg
10.1039/c0nj00621a,10.5517/ccvfqgf
10.1039/c0nj00621a,10.5517/ccvfqdc
10.1021/ic4013558,10.5517/cc11htw7
10.1021/ic4013558,10.5517/cc11hts4
10.1021/ic4013558,10.5517/cc11htt5
10.1021/ic4013558,10.5517/cc11htv6
10.1140/epjc/s10052-014-2847-x,10.17182/hepdata.63972.v1
10.1140/epjc/s10052-014-2847-x,10.17182/hepdata.63181.v1
10.1140/epjc/s10052-014-2847-x,10.17182/hepdata.63972
10.1140/epjc/s10052-014-2847-x,10.17182/hepdata.63181
10.1002/cbdv.200490020,10.5517/cc773vd
10.1002/cbdv.200490020,10.5517/cc773tc
10.1021/acs.inorgchem.5b01999,10.5517/cc1jpvgj
10.1021/acs.inorgchem.5b01999,10.5517/cc1jpvjl
10.1021/acs.inorgchem.5b01999,10.5517/cc1jpvhk
10.1021/acs.inorgchem.5b01999,10.5517/cc1jpvln
10.1021/acs.inorgchem.5b01999,10.5517/cc1jpvfh
10.1021/acs.inorgchem.5b01999,10.5517/cc1jpvkm
10.1002/anie.200502624,10.5517/cc9fzvj
10.1002/anie.200502624,10.5517/cc9fzrf
10.1002/anie.200502624,10.5517/cc9fzsg
10.1002/anie.200502624,10.5517/cc9fzqd
10.1002/anie.200502624,10.5517/cc9fzth
10.1002/anie.200502624,10.5517/cc9fzpc
10.1038/nchem.2279,10.5517/cc14311b
10.1038/nchem.2279,10.5517/cc14312c
10.1038/nchem.2279,10.5517/cc14315g
10.1038/nchem.2279,10.5517/cc14313d
10.1038/nchem.2279,10.5517/cc14314f
10.1038/nchem.2279,10.5517/cc143109
10.1021/tx049781y,10.5517/cc8qn8w
10.1186/s12888-015-0700-x,10.6084/m9.figshare.c.3597632
10.1039/c5dt04062k,10.5517/cc127vlr
10.1039/c5dt04062k,10.5517/cc1jt3yd
10.1039/c5dt04062k,10.5517/ccr4vk8
10.1039/c5dt04062k,10.5517/cc1jt42k
10.1039/c5dt04062k,10.5517/cc127vnt
10.1039/c5dt04062k,10.5517/cc127vms
10.1039/c5dt04062k,10.5517/cc127vpv
10.1039/c5dt04062k,10.5517/cc1jt3v9
10.1039/c5dt04062k,10.5517/cc1jt40h
10.1039/c5dt04062k,10.5517/cc1jt47q
10.1186/s12884-016-0806-2,10.6084/m9.figshare.c.3619802
10.1039/b409135c,10.5517/cc83plm
10.1039/b409135c,10.5517/cc6ywxx
10.1039/b409135c,10.5517/cc83pnp
10.1039/b409135c,10.5517/cc83pkl
10.1039/b409135c,10.5517/cc83pmn
10.1021/ic7023764,10.5517/ccqwh8b
10.1021/ic7023764,10.5517/ccqwhbd
10.1021/ic7023764,10.5517/ccqwh79
10.1021/ic7023764,10.5517/ccqwh9c
10.1186/s13014-017-0777-0,10.6084/m9.figshare.c.3725035
10.1038/18803,1d8a
10.1038/ng783,aj277291
10.1038/ng783,ay009152
10.1021/ic201936j,10.5517/ccyg86v
10.1021/ic201936j,10.5517/ccyg87w
10.1021/ic201936j,10.5517/ccyg85t
10.1016/j.physletb.2016.02.055,10.17182/hepdata.77021.v1
10.1016/j.physletb.2016.02.055,10.17182/hepdata.77021
10.1080/00958972.2017.1284321,10.5517/ccdc.csd.cc1ln7m3
10.1080/00958972.2017.1284321,10.5517/ccdc.csd.cc1ln7n4
10.1002/anie.200352541,10.5517/cc7896z
10.1002/anie.200352541,10.5517/cc7892v
10.1002/anie.200352541,10.5517/cc78970
10.1002/anie.200352541,10.5517/cc7895y
10.1002/anie.200352541,10.5517/cc7894x
10.1002/anie.200352541,10.5517/cc7893w
10.1016/0370-2693(86)91114-7,10.17182/hepdata.30246.v1
10.1016/0370-2693(86)91114-7,10.17182/hepdata.30616
10.1016/0370-2693(86)91114-7,10.17182/hepdata.30246
10.1016/0370-2693(86)91114-7,10.17182/hepdata.30616.v1
10.1002/anie.201208356,10.5517/cczb9j3
10.1002/anie.201208356,10.5517/cczchld
10.1140/epjc/s2003-01148-x,10.17182/hepdata.45979.v1
10.1140/epjc/s2003-01148-x,10.17182/hepdata.46536
10.1140/epjc/s2003-01148-x,10.17182/hepdata.46536.v1
10.1140/epjc/s2003-01148-x,10.17182/hepdata.45979
10.1111/jeb.12036,10.5061/dryad.73k6g
10.1140/epjc/s10052-014-2965-5,10.17182/hepdata.65229.v1
10.1140/epjc/s10052-014-2965-5,10.17182/hepdata.64348
10.1140/epjc/s10052-014-2965-5,10.17182/hepdata.64348.v1
10.1140/epjc/s10052-014-2965-5,10.17182/hepdata.65229
10.1016/0370-2693(91)90079-6,10.17182/hepdata.29741.v1
10.1016/0370-2693(91)90079-6,10.17182/hepdata.29377.v1
10.1016/0370-2693(91)90079-6,10.17182/hepdata.29377
10.1016/0370-2693(91)90079-6,10.17182/hepdata.29741
10.1021/jm300438j,4e4n
10.1021/jm300438j,4e5w
10.1021/jm300438j,4e4l
10.1021/jm300438j,4e6d
10.1021/jm300438j,4e6q
10.1021/jm300438j,4e4m
10.1021/om300002y,10.5517/ccxc04d
10.1021/om300002y,10.5517/ccxc03c
10.1039/c4nj01547a,10.5517/cc13c1j1
10.1039/c4nj01547a,10.5517/ccxvfcj
10.1039/c4nj01547a,10.5517/cc123lyq
10.1039/c4nj01547a,10.5517/cc11yx96
10.1039/c4nj01547a,10.5517/cc13c1m4
10.1039/c4nj01547a,10.5517/cc13c1k2
10.1039/c1dt10172b,10.5517/ccw6t62
10.1039/c1dt10172b,10.5517/ccw6t51
10.1039/c1dt10172b,10.5517/ccw6t84
10.1039/c1dt10172b,10.5517/ccw6t40
10.1039/c1dt10172b,10.5517/ccw6t3z
10.1039/c1dt10172b,10.5517/ccw6t2y
10.1039/c1dt10172b,10.5517/ccw6t73
10.1021/jacs.6b04435,10.5517/ccdc.csd.cc1lglpb
10.1021/jacs.6b04435,10.5517/ccdc.csd.cc1lglqc
10.1021/ma020315u,10.5517/cc5zp5z
10.1021/ma020315u,10.5517/cc5zp4y
10.1002/chem.201406457,10.5517/cc13l2yq
10.1002/chem.201406457,10.5517/cc13l2zr
10.1021/ic3025815,10.5517/cczmps1
10.1021/ic3025815,10.5517/ccxzby4
10.1021/ic3025815,10.5517/ccxzbz5
10.1016/j.bmcl.2013.04.018,4i5c
10.1002/chem.201403626,10.5517/cc123lyq
10.1002/chem.201403626,10.5517/cc123lxp
10.1039/c3dt51301g,10.5517/cc10jnnv
10.1039/c3dt51301g,10.5517/cc10jnmt
10.1039/c3dt51301g,10.5517/cc10jnpw
10.1140/epjc/s10052-015-3518-2,10.17182/hepdata.67016.v1
10.1140/epjc/s10052-015-3518-2,10.17182/hepdata.67016
10.1140/epjc/s10052-015-3518-2,10.17182/hepdata.67921.v1
10.1140/epjc/s10052-015-3518-2,10.17182/hepdata.67921
10.1016/j.tet.2008.08.110,10.5517/ccs1mhx
10.1039/b713041d,10.5517/ccpvd2z
10.1039/b713041d,10.5517/ccpvd0x
10.1039/b713041d,10.5517/ccpvd1y
10.1039/c5ra00239g,10.5517/cc13z6mx
10.1039/c5ra00239g,10.5517/cc13z6pz
10.1039/c5ra00239g,10.5517/cc13z6ny
10.1002/ejoc.200701096,10.5517/ccptsqz
10.1021/ic060278d,10.5517/cc7dy8t
10.1021/ic060278d,10.5517/cc7dy7s
10.1039/c2cc32018e,10.5517/cct7hwd
10.1039/c2cc32018e,10.5517/cct7hvc
10.1371/journal.pone.0175816,10.5061/dryad.5mh53
10.1140/epjc/s10052-012-2174-z,10.17182/hepdata.59688
10.1140/epjc/s10052-012-2174-z,10.17182/hepdata.60218
10.1140/epjc/s10052-012-2174-z,10.17182/hepdata.59688.v1
10.1039/b924367d,10.5517/cctbzqt
10.1039/b924367d,10.5517/cctbztx
10.1039/b924367d,10.5517/cctbznr
10.1039/b924367d,10.5517/cctbzsw
10.1039/b924367d,10.5517/cctbzrv
10.1039/b924367d,10.5517/cctbzps
10.1002/anie.200460965,10.5517/cc83fd5
10.1159/000457127,10.6084/m9.figshare.4910639
10.1159/000457127,10.6084/m9.figshare.4910639.v1
10.1016/j.inoche.2006.03.013,10.5517/cc7r75c
10.1016/j.ica.2007.09.018,10.5517/ccphllb
10.1039/c3cc48708c,10.5517/cc11mgty
10.1093/nar/gkt328,10.5281/zenodo.10659
10.1093/nar/gkt328,10.5281/zenodo.592017
10.1093/nar/gkt328,10.5281/zenodo.10190
10.1093/nar/gkt328,10.5281/zenodo.11849
10.1093/nar/gkt328,10.5281/zenodo.10651
10.1093/nar/gkt328,10.5281/zenodo.12505
10.1140/epjc/s10052-014-3168-9,10.17182/hepdata.66682.v1
10.1140/epjc/s10052-014-3168-9,10.17182/hepdata.66682
10.1140/epjc/s10052-014-3168-9,10.17182/hepdata.65959
10.1140/epjc/s10052-014-3168-9,10.17182/hepdata.65959.v1
10.1140/epjc/s10052-014-3168-9,10.17182/hepdata.66876
10.1140/epjc/s10052-014-3168-9,10.17182/hepdata.66876.v1
10.1039/c1cc10293a,10.5517/ccdc.csd.ccw1h6l
10.1039/c1cc10293a,10.5517/ccw1hcr
10.1039/c1cc10293a,10.5517/ccw1h9p
10.1039/c1cc10293a,10.5517/ccdc.csd.ccw1h8n
10.1039/c1cc10293a,10.5517/ccdc.csd.ccw1hbq
10.1039/c1cc10293a,10.5517/ccdc.csd.ccw1h5k
10.1039/c1cc10293a,10.5517/ccw1h7m
10.1039/c1cc10293a,10.5517/ccw1lgy
10.1002/ejic.200600103,10.5517/cc9w9xc
10.1039/c2sc20443f,10.5517/ccsybtv
10.1039/c2sc20443f,10.5517/ccsybst
10.1016/j.ica.2006.11.023,10.5517/ccnh75j
10.1039/c4cc06271j,10.5517/cc13375m
10.1021/ja072118m,10.5517/ccqlrrs
10.1021/ja072118m,10.5517/ccqlrst
10.1021/ja072118m,10.5517/ccqlrtv
10.1016/j.jmb.2008.02.044,2v6h
10.1039/b211006g,10.5517/cc6cd97
10.1039/b211006g,10.5517/cc6cdb8
10.1039/b211006g,10.5517/cc6cd86
10.1016/0370-2693(84)90156-4,10.17182/hepdata.6565
10.1016/0370-2693(84)90156-4,10.17182/hepdata.6565.v1
10.1016/0370-2693(84)90156-4,10.17182/hepdata.6392.v1
10.1016/0370-2693(84)90156-4,10.17182/hepdata.6392
10.1021/bi901970c,3hmn
10.1021/bi901970c,3hmp
10.1021/bi901970c,3hmo
10.1186/s13058-016-0786-1,10.6084/m9.figshare.c.3598970
10.1039/c2cc30873h,10.5517/ccy2n1p
10.1039/c2cc30873h,10.5517/ccy2n0n
10.1021/om2009843,10.5517/cczh4q9
10.1021/om2009843,10.5517/cczh4p8
10.1021/jm3008213,10.5517/ccxxjbn
10.1021/jm3008213,10.5517/ccxxj9m
10.1186/s13023-017-0587-3,10.6084/m9.figshare.c.3686818
10.1016/j.tet.2004.01.101,10.5517/cc5krct
10.1016/j.tet.2004.01.101,10.5517/cc7np5q
10.1021/ic700554n,10.5517/ccprf61
10.1021/ic700554n,10.5517/ccprf50
10.1021/ic400280x,10.5517/cc11c55r
10.1021/ic400280x,10.5517/cc11c56s
10.1021/ic400280x,10.5517/cc11c54q
10.1039/c6dt03526d,10.5517/ccdc.csd.cc1m579b
10.1039/c6cc06924j,10.5517/ccdc.csd.cc1m8v4w
10.1039/c6cc06924j,10.5517/ccdc.csd.cc1m8v5x
10.1002/anie.201301292,10.5517/ccz9fc1
10.1021/ol007035o,10.5517/cc57f71
10.1140/epjc/s10052-015-3609-0,10.17182/hepdata.67888.v1
10.1140/epjc/s10052-015-3609-0,10.17182/hepdata.67888
10.1140/epjc/s10052-015-3609-0,10.17182/hepdata.68640
10.1140/epjc/s10052-015-3609-0,10.17182/hepdata.68640.v1
10.1021/cm034745q,10.5517/cc7tfk0
10.1021/cm034745q,10.5517/cc7tfjz
10.1021/cm034745q,10.5517/cc7tfhy
10.1002/anie.201500173,10.5517/cc110lxk
10.1002/anie.201500173,10.5517/cc110lyl
10.1002/anie.201500173,10.5517/cc110lzm
10.1016/j.physletb.2013.03.024,10.17182/hepdata.68126
10.1016/j.physletb.2013.03.024,10.17182/hepdata.67448
10.1016/j.physletb.2013.03.024,10.17182/hepdata.68274
10.1016/j.physletb.2013.03.024,10.17182/hepdata.68126.v1
10.1016/j.physletb.2013.03.024,10.17182/hepdata.68274.v1
10.1016/j.physletb.2013.03.024,10.17182/hepdata.67448.v1
10.1140/epjc/s10052-014-2982-4,10.17182/hepdata.65477.v1
10.1140/epjc/s10052-014-2982-4,10.17182/hepdata.65477
10.1140/epjc/s10052-014-2982-4,10.17182/hepdata.66180
10.1140/epjc/s10052-014-2982-4,10.17182/hepdata.66180.v1
10.1039/c002870c,10.5517/cctpycs
10.1039/c002870c,10.5517/cctpybr
10.1021/om3010178,10.5517/cc10xdq1
10.1021/om3010178,10.5517/cc10xdr2
10.1021/om3010178,10.5517/cc10xdmy
10.1021/om3010178,10.5517/cc10xdlx
10.1021/om3010178,10.5517/cc10xdnz
10.1021/om3010178,10.5517/cc10xds3
10.1021/om3010178,10.5517/cc10xdp0
10.1016/j.physletb.2015.08.061,10.17182/hepdata.69285
10.1016/j.physletb.2015.08.061,10.17182/hepdata.68589
10.1016/j.physletb.2015.08.061,10.17182/hepdata.69285.v1
10.1016/j.physletb.2015.08.061,10.17182/hepdata.68589.v1
10.1016/j.physletb.2015.08.061,10.17182/hepdata.69428.v1
10.1016/0370-2693(83)90372-6,10.17182/hepdata.30721.v1
10.1016/0370-2693(83)90372-6,10.17182/hepdata.31072.v1
10.1016/0370-2693(83)90372-6,10.17182/hepdata.30721
10.1016/0370-2693(83)90372-6,10.17182/hepdata.31072
10.1038/sj.onc.1209396,d14888
10.1007/s100520200926,10.17182/hepdata.49742
10.1007/s100520200926,10.17182/hepdata.49281.v1
10.1007/s100520200926,10.17182/hepdata.49281
10.1007/s100520200926,10.17182/hepdata.49742.v1
10.1021/ja0112590,10.5517/cc5y6r1
10.1021/ja0112590,10.5517/cc5y6q0
10.1021/jm0604528,10.5517/ccqqdjb
10.1016/j.tet.2007.03.070,10.5517/ccp7l7q
10.1016/j.poly.2013.08.027,10.5517/cc105vjk
10.1039/c7dt01226h,10.5517/ccdc.csd.cc1lw16q
10.1039/b711825b,10.5517/ccq15jf
10.1039/b711825b,10.5517/ccq15rn
10.1039/b711825b,10.5517/ccq15mj
10.1039/b711825b,10.5517/ccq15hd
10.1039/b711825b,10.5517/ccq15kg
10.1039/b711825b,10.5517/ccq15lh
10.1039/b711825b,10.5517/ccq15sp
10.1039/b711825b,10.5517/ccq15pl
10.1039/b711825b,10.5517/ccq15qm
10.1039/b711825b,10.5517/ccq15gc
10.1016/0370-2693(79)90823-2,10.17182/hepdata.27310.v1
10.1016/0370-2693(79)90823-2,10.17182/hepdata.27310
10.1016/j.tet.2006.08.075,10.5517/ccnkr97
10.1021/om100104s,10.5517/ccw6vtq
10.1021/om100104s,10.5517/ccw6vvr
10.1021/om100104s,10.5517/ccw6vsp
10.1021/om100104s,10.5517/ccw6vws
10.1021/om100104s,10.5517/ccw6vxt
10.1039/c6dt01941b,10.5517/ccdc.csd.cc14b0gy
10.1016/j.molcel.2014.04.004,2l3r
10.1186/s12875-016-0480-5,10.6084/m9.figshare.c.3599294
10.1039/b811279g,10.5517/ccr8rk9
10.1039/b905123f,10.5517/ccs99r3
10.1039/b905123f,10.5517/ccs99t5
10.1039/b905123f,10.5517/ccs99s4
10.1039/b905123f,10.5517/ccs99w7
10.1039/b905123f,10.5517/ccs99q2
10.1039/b905123f,10.5517/ccs99v6
10.1073/pnas.1615172114,10.5517/ccdc.csd.cc1lfl0m
10.1073/pnas.1615172114,10.5517/ccdc.csd.cc1lfkxh
10.1073/pnas.1615172114,10.5517/ccdc.csd.cc1lfkyj
10.1073/pnas.1615172114,10.5517/ccdc.csd.cc1lfkwg
10.1073/pnas.1615172114,10.5517/ccdc.csd.cc1lfkzk
10.1093/hmg/ddq307,10.15154/1163551
10.1039/b602242a,10.5517/ccb100c
10.1039/b602242a,10.5517/ccb0zy7
10.1039/b602242a,10.5517/ccb101d
10.1039/b602242a,10.5517/ccb0zz8
10.1039/c2dt31369c,10.5517/ccxy1c7
10.1186/s13321-017-0198-y,10.6084/m9.figshare.c.3713905
10.1140/epjc/s10052-014-2895-2,10.17182/hepdata.64728.v1
10.1140/epjc/s10052-014-2895-2,10.17182/hepdata.64728
10.1140/epjc/s10052-014-2895-2,10.17182/hepdata.63984.v1
10.1140/epjc/s10052-014-2895-2,10.17182/hepdata.63984
10.1039/b815270e,10.5517/ccrjbk4
10.1039/b815270e,10.5517/ccrjbl5
10.1039/b815270e,10.5517/ccrjbn7
10.1039/b815270e,10.5517/ccrjbj3
10.1039/b815270e,10.5517/ccrjbh2
10.1039/b815270e,10.5517/ccrjbm6
10.1016/j.physletb.2016.02.056,10.17182/hepdata.71195.v1
10.1016/j.physletb.2016.02.056,10.17182/hepdata.71318
10.1016/j.physletb.2016.02.056,10.17182/hepdata.70381.v1
10.1016/j.physletb.2016.02.056,10.17182/hepdata.70381
10.1016/j.physletb.2016.02.056,10.17182/hepdata.71195
10.1016/j.physletb.2016.02.056,10.17182/hepdata.71318.v1
10.1073/pnas.1109051108,2yl7
10.1073/pnas.1109051108,3zqy
10.1073/pnas.1109051108,3ztm
10.1073/pnas.1109051108,2yl1
10.1073/pnas.1109051108,3ztz
10.1073/pnas.1109051108,2yl0
10.1073/pnas.1109051108,3zqv
10.1073/pnas.1109051108,2yli
10.1073/pnas.1109051108,2yld
10.1073/pnas.1109051108,2ylg
10.1016/j.molcel.2012.04.028,4enn
10.1016/j.molcel.2012.04.028,4enj
10.1016/j.molcel.2012.04.028,4enm
10.1016/j.molcel.2012.04.028,4enk
10.1021/ic100072a,10.5517/ccvlvmw
10.1021/ic100072a,10.5517/ccvlvkt
10.1021/ic100072a,10.5517/ccvlvlv
10.1021/ic100072a,10.5517/ccvlvjs
10.1021/ic100072a,10.5517/ccvlvnx
10.1021/cg901545k,10.5517/ccsmtjq
10.1021/cg901545k,10.5517/ccsmthp
10.1021/cg901545k,10.5517/ccsmtkr
10.1016/0370-2693(95)01293-7,10.17182/hepdata.48093.v1
10.1016/0370-2693(95)01293-7,10.17182/hepdata.48093
10.1016/0370-2693(95)01293-7,10.17182/hepdata.47525
10.1016/0370-2693(95)01293-7,10.17182/hepdata.47525.v1
10.1039/b605106e,10.5517/ccb1t7d
10.1038/nm1725,gse10167
10.1016/j.physletb.2010.03.064,10.17182/hepdata.55222
10.1016/j.physletb.2010.03.064,10.17182/hepdata.54850.v1
10.1016/j.physletb.2010.03.064,10.17182/hepdata.54850
10.1016/j.physletb.2010.03.064,10.17182/hepdata.55222.v1
10.1021/jacs.5b05739,10.5517/cc13485p
10.1021/jacs.5b05739,10.5517/cc13483m
10.1021/jacs.5b05739,10.5517/cc13482l
10.1021/jacs.5b05739,10.5517/cc13484n
10.1021/cg801225s,10.5517/ccrq2dx
10.1021/cg801225s,10.5517/ccrq2fy
10.1021/cg801225s,10.5517/ccrq2gz
10.1038/ncomms14085,10.5517/ccdc.csd.cc1mhc2k
10.1038/ncomms14085,10.5517/ccdc.csd.cc1m6zkc
10.1038/ncomms14085,10.5517/ccdc.csd.cc1m6zmf
10.1038/ncomms14085,10.5517/ccdc.csd.cc1m6zld
10.1039/b612782g,10.5517/cc9p9bl
10.1039/b612782g,10.5517/ccnrl54
10.1039/b612782g,10.5517/ccnrl76
10.1039/b612782g,10.5517/cc715n2
10.1039/b612782g,10.5517/cc9p9dn
10.1039/b612782g,10.5517/cc9p9cm
10.1039/b612782g,10.5517/ccnrl65
10.1021/ic060454i,10.5517/ccnt3j2
10.1021/ic060454i,10.5517/ccnt3cx
10.1021/ic060454i,10.5517/ccnt3k3
10.1021/ic060454i,10.5517/ccnt3g0
10.1021/ic060454i,10.5517/ccnt3bw
10.1021/ic060454i,10.5517/ccnt3fz
10.1021/ic060454i,10.5517/ccnt38t
10.1021/ic060454i,10.5517/ccnt3dy
10.1021/ic060454i,10.5517/ccnt39v
10.1021/ic060454i,10.5517/ccnt3h1
10.1039/c4sc02705a,10.5517/cc13b46s
10.1039/c4sc02705a,10.5517/cc13b47t
10.1039/c4sc02705a,10.5517/cc13b49w
10.1039/c4sc02705a,10.5517/cc13b48v
10.1002/chem.200901865,10.5517/ccsswl0
10.1002/chem.200901865,10.5517/ccqht33
10.1002/chem.200901865,10.5517/ccqht22
10.1002/chem.200901865,10.5517/ccqht11
10.1002/chem.200901865,10.5517/ccqht55
10.1002/chem.200901865,10.5517/cc9c9zx
10.1002/chem.200901865,10.5517/ccqht44
10.1016/0550-3213(78)90466-2,10.17182/hepdata.35490
10.1016/0550-3213(78)90466-2,10.17182/hepdata.35161
10.1016/0550-3213(78)90466-2,10.17182/hepdata.35161.v1
10.1016/0550-3213(78)90466-2,10.17182/hepdata.35490.v1
10.1039/c3dt52086b,10.5517/cc1105gp
10.1039/c3dt52086b,10.5517/cc1105dm
10.1039/c3dt52086b,10.5517/cc1105fn
10.1039/b814424a,10.5517/ccrkkjc
10.1039/b814424a,10.5517/ccrkkg9
10.1039/b814424a,10.5517/ccrkkkd
10.1039/b814424a,10.5517/ccrkkhb
10.1002/cbic.201200426,4h1s
10.1021/ic201372a,10.5517/ccxpx2k
10.1021/ic201372a,10.5517/ccxpx0h
10.1021/ic201372a,10.5517/ccxpx9s
10.1021/ic201372a,10.5517/ccxpxbt
10.1021/ic201372a,10.5517/ccxpx7q
10.1021/ic201372a,10.5517/ccxpx3l
10.1021/ic201372a,10.5517/ccxpx4m
10.1021/ic201372a,10.5517/ccxpx1j
10.1021/ic201372a,10.5517/ccxpwzf
10.1021/ic201372a,10.5517/ccxpx6p
10.1007/s11030-009-9221-1,10.5517/cct297d
10.1006/jmbi.2001.4806,1i3h
10.1039/b911463g,10.5517/ccsf3cn
10.1039/b911463g,10.5517/ccsf3gr
10.1039/b911463g,10.5517/ccsf3bm
10.1039/b911463g,10.5517/ccsf3dp
10.1039/b911463g,10.5517/ccsf3fq
10.1039/b911463g,10.5517/ccsf3hs
10.1002/anie.200352176,10.5517/cc74ypz
10.1140/epjc/s2005-02415-6,10.17182/hepdata.45496
10.1140/epjc/s2005-02415-6,10.17182/hepdata.45496.v1
10.1140/epjc/s2005-02415-6,10.17182/hepdata.46047.v1
10.1140/epjc/s2005-02415-6,10.17182/hepdata.46047
10.1140/epjc/s2003-01163-y,10.17182/hepdata.46560
10.1140/epjc/s2003-01163-y,10.17182/hepdata.46560.v1
10.1140/epjc/s2003-01163-y,10.17182/hepdata.46007.v1
10.1140/epjc/s2003-01163-y,10.17182/hepdata.46007
10.1021/ic050708k,10.5517/cc89n4b
10.1021/ic050708k,10.5517/cc89n7f
10.1021/ic050708k,10.5517/cc89n6d
10.1021/ic050708k,10.5517/cc89n5c
10.1002/chem.200400518,10.5517/cc8128m
10.1002/chem.200400518,10.5517/cc812bp
10.1002/chem.200400518,10.5517/cc8129n
10.1002/chem.200400518,10.5517/cc812cq
10.1002/chem.200400518,10.5517/cc8126k
10.1002/chem.200400518,10.5517/cc8127l
10.1021/jp045000q,10.5517/cc9099w
10.1021/ic801046u,10.5517/ccr59jq
10.1021/ic801046u,10.5517/ccr59kr
10.1140/epjc/s10052-015-3491-9,10.17182/hepdata.75136.v1
10.1140/epjc/s10052-015-3491-9,10.17182/hepdata.75128
10.1140/epjc/s10052-015-3491-9,10.17182/hepdata.75144
10.1140/epjc/s10052-015-3491-9,10.17182/hepdata.75170
10.1140/epjc/s10052-015-3491-9,10.17182/hepdata.75170.v1
10.1140/epjc/s10052-015-3491-9,10.17182/hepdata.75128.v1
10.1140/epjc/s10052-015-3491-9,10.17182/hepdata.75157.v1
10.1140/epjc/s10052-015-3491-9,10.17182/hepdata.75115.v1
10.1140/epjc/s10052-015-3491-9,10.17182/hepdata.75144.v1
10.1140/epjc/s10052-015-3491-9,10.17182/hepdata.75157
10.1098/rsos.160222,10.5061/dryad.b84nh
10.1140/epjc/s10052-012-2080-4,10.17182/hepdata.68230
10.1140/epjc/s10052-012-2080-4,10.17182/hepdata.67394
10.1140/epjc/s10052-012-2080-4,10.17182/hepdata.68072
10.1140/epjc/s10052-012-2080-4,10.17182/hepdata.68072.v1
10.1140/epjc/s10052-012-2080-4,10.17182/hepdata.67394.v1
10.1140/epjc/s10052-012-2080-4,10.17182/hepdata.68230.v1
10.1002/anie.201407334,10.5517/cc12y7w4
10.1002/anie.201407334,10.5517/cc12y7v3
10.1186/s13023-016-0505-0,10.6084/m9.figshare.c.3605783
10.1016/j.bmcl.2006.01.099,2ccu
10.1016/j.bmcl.2006.01.099,2cct
10.1016/j.bmcl.2006.01.099,2ccs
10.1038/ng1321,ay316593
10.1038/ng1321,nm_017745
10.1038/ng1321,bu402004
10.1038/ng1321,af317391
10.1038/ng1321,ay161173
10.1038/ng1321,xp_343768
10.1038/ng1321,al591802
10.1038/ng1321,bu234234
10.1038/ng1321,bu451897
10.1021/ja2049786,10.5517/ccxdvsx
10.1021/ja2049786,10.5517/ccxdvrw
10.1021/ja2049786,10.5517/ccxdvty
10.1021/ja2049786,10.5517/ccxdvw0
10.1021/ja2049786,10.5517/ccxdvvz
10.1039/b209445b,10.5517/cc6jb89
10.1021/bi035817u,1s24
10.1039/c3sc52095a,10.5517/cc10z29c
10.1039/c3sc52095a,10.5517/cc10z2cf
10.1039/c3sc52095a,10.5517/cc10z2dg
10.1039/c3sc52095a,10.5517/cc10z279
10.1039/c3sc52095a,10.5517/cc10z2bd
10.1186/s13063-015-1039-9,10.6084/m9.figshare.c.3630368
10.1021/ja039464y,10.5517/cc7vyww
10.1021/ja039464y,10.5517/cc7vyvv
10.1073/pnas.1203417109,10.5517/ccxnsv5
10.1073/pnas.1203417109,10.5517/ccxnsw6
